,id,group,slice,height,width,img_path,msk_path
516,kidney_1_dense_0516,kidney_1_dense,516,1303,912,train/kidney_1_dense/images/0516.tif,train/kidney_1_dense/labels/0516.tif
517,kidney_1_dense_0517,kidney_1_dense,517,1303,912,train/kidney_1_dense/images/0517.tif,train/kidney_1_dense/labels/0517.tif
518,kidney_1_dense_0518,kidney_1_dense,518,1303,912,train/kidney_1_dense/images/0518.tif,train/kidney_1_dense/labels/0518.tif
519,kidney_1_dense_0519,kidney_1_dense,519,1303,912,train/kidney_1_dense/images/0519.tif,train/kidney_1_dense/labels/0519.tif
520,kidney_1_dense_0520,kidney_1_dense,520,1303,912,train/kidney_1_dense/images/0520.tif,train/kidney_1_dense/labels/0520.tif
521,kidney_1_dense_0521,kidney_1_dense,521,1303,912,train/kidney_1_dense/images/0521.tif,train/kidney_1_dense/labels/0521.tif
522,kidney_1_dense_0522,kidney_1_dense,522,1303,912,train/kidney_1_dense/images/0522.tif,train/kidney_1_dense/labels/0522.tif
523,kidney_1_dense_0523,kidney_1_dense,523,1303,912,train/kidney_1_dense/images/0523.tif,train/kidney_1_dense/labels/0523.tif
524,kidney_1_dense_0524,kidney_1_dense,524,1303,912,train/kidney_1_dense/images/0524.tif,train/kidney_1_dense/labels/0524.tif
525,kidney_1_dense_0525,kidney_1_dense,525,1303,912,train/kidney_1_dense/images/0525.tif,train/kidney_1_dense/labels/0525.tif
526,kidney_1_dense_0526,kidney_1_dense,526,1303,912,train/kidney_1_dense/images/0526.tif,train/kidney_1_dense/labels/0526.tif
527,kidney_1_dense_0527,kidney_1_dense,527,1303,912,train/kidney_1_dense/images/0527.tif,train/kidney_1_dense/labels/0527.tif
528,kidney_1_dense_0528,kidney_1_dense,528,1303,912,train/kidney_1_dense/images/0528.tif,train/kidney_1_dense/labels/0528.tif
529,kidney_1_dense_0529,kidney_1_dense,529,1303,912,train/kidney_1_dense/images/0529.tif,train/kidney_1_dense/labels/0529.tif
530,kidney_1_dense_0530,kidney_1_dense,530,1303,912,train/kidney_1_dense/images/0530.tif,train/kidney_1_dense/labels/0530.tif
531,kidney_1_dense_0531,kidney_1_dense,531,1303,912,train/kidney_1_dense/images/0531.tif,train/kidney_1_dense/labels/0531.tif
532,kidney_1_dense_0532,kidney_1_dense,532,1303,912,train/kidney_1_dense/images/0532.tif,train/kidney_1_dense/labels/0532.tif
533,kidney_1_dense_0533,kidney_1_dense,533,1303,912,train/kidney_1_dense/images/0533.tif,train/kidney_1_dense/labels/0533.tif
534,kidney_1_dense_0534,kidney_1_dense,534,1303,912,train/kidney_1_dense/images/0534.tif,train/kidney_1_dense/labels/0534.tif
535,kidney_1_dense_0535,kidney_1_dense,535,1303,912,train/kidney_1_dense/images/0535.tif,train/kidney_1_dense/labels/0535.tif
536,kidney_1_dense_0536,kidney_1_dense,536,1303,912,train/kidney_1_dense/images/0536.tif,train/kidney_1_dense/labels/0536.tif
537,kidney_1_dense_0537,kidney_1_dense,537,1303,912,train/kidney_1_dense/images/0537.tif,train/kidney_1_dense/labels/0537.tif
538,kidney_1_dense_0538,kidney_1_dense,538,1303,912,train/kidney_1_dense/images/0538.tif,train/kidney_1_dense/labels/0538.tif
539,kidney_1_dense_0539,kidney_1_dense,539,1303,912,train/kidney_1_dense/images/0539.tif,train/kidney_1_dense/labels/0539.tif
540,kidney_1_dense_0540,kidney_1_dense,540,1303,912,train/kidney_1_dense/images/0540.tif,train/kidney_1_dense/labels/0540.tif
541,kidney_1_dense_0541,kidney_1_dense,541,1303,912,train/kidney_1_dense/images/0541.tif,train/kidney_1_dense/labels/0541.tif
542,kidney_1_dense_0542,kidney_1_dense,542,1303,912,train/kidney_1_dense/images/0542.tif,train/kidney_1_dense/labels/0542.tif
543,kidney_1_dense_0543,kidney_1_dense,543,1303,912,train/kidney_1_dense/images/0543.tif,train/kidney_1_dense/labels/0543.tif
544,kidney_1_dense_0544,kidney_1_dense,544,1303,912,train/kidney_1_dense/images/0544.tif,train/kidney_1_dense/labels/0544.tif
545,kidney_1_dense_0545,kidney_1_dense,545,1303,912,train/kidney_1_dense/images/0545.tif,train/kidney_1_dense/labels/0545.tif
546,kidney_1_dense_0546,kidney_1_dense,546,1303,912,train/kidney_1_dense/images/0546.tif,train/kidney_1_dense/labels/0546.tif
547,kidney_1_dense_0547,kidney_1_dense,547,1303,912,train/kidney_1_dense/images/0547.tif,train/kidney_1_dense/labels/0547.tif
548,kidney_1_dense_0548,kidney_1_dense,548,1303,912,train/kidney_1_dense/images/0548.tif,train/kidney_1_dense/labels/0548.tif
549,kidney_1_dense_0549,kidney_1_dense,549,1303,912,train/kidney_1_dense/images/0549.tif,train/kidney_1_dense/labels/0549.tif
550,kidney_1_dense_0550,kidney_1_dense,550,1303,912,train/kidney_1_dense/images/0550.tif,train/kidney_1_dense/labels/0550.tif
551,kidney_1_dense_0551,kidney_1_dense,551,1303,912,train/kidney_1_dense/images/0551.tif,train/kidney_1_dense/labels/0551.tif
552,kidney_1_dense_0552,kidney_1_dense,552,1303,912,train/kidney_1_dense/images/0552.tif,train/kidney_1_dense/labels/0552.tif
553,kidney_1_dense_0553,kidney_1_dense,553,1303,912,train/kidney_1_dense/images/0553.tif,train/kidney_1_dense/labels/0553.tif
554,kidney_1_dense_0554,kidney_1_dense,554,1303,912,train/kidney_1_dense/images/0554.tif,train/kidney_1_dense/labels/0554.tif
555,kidney_1_dense_0555,kidney_1_dense,555,1303,912,train/kidney_1_dense/images/0555.tif,train/kidney_1_dense/labels/0555.tif
556,kidney_1_dense_0556,kidney_1_dense,556,1303,912,train/kidney_1_dense/images/0556.tif,train/kidney_1_dense/labels/0556.tif
557,kidney_1_dense_0557,kidney_1_dense,557,1303,912,train/kidney_1_dense/images/0557.tif,train/kidney_1_dense/labels/0557.tif
558,kidney_1_dense_0558,kidney_1_dense,558,1303,912,train/kidney_1_dense/images/0558.tif,train/kidney_1_dense/labels/0558.tif
559,kidney_1_dense_0559,kidney_1_dense,559,1303,912,train/kidney_1_dense/images/0559.tif,train/kidney_1_dense/labels/0559.tif
560,kidney_1_dense_0560,kidney_1_dense,560,1303,912,train/kidney_1_dense/images/0560.tif,train/kidney_1_dense/labels/0560.tif
561,kidney_1_dense_0561,kidney_1_dense,561,1303,912,train/kidney_1_dense/images/0561.tif,train/kidney_1_dense/labels/0561.tif
562,kidney_1_dense_0562,kidney_1_dense,562,1303,912,train/kidney_1_dense/images/0562.tif,train/kidney_1_dense/labels/0562.tif
563,kidney_1_dense_0563,kidney_1_dense,563,1303,912,train/kidney_1_dense/images/0563.tif,train/kidney_1_dense/labels/0563.tif
564,kidney_1_dense_0564,kidney_1_dense,564,1303,912,train/kidney_1_dense/images/0564.tif,train/kidney_1_dense/labels/0564.tif
565,kidney_1_dense_0565,kidney_1_dense,565,1303,912,train/kidney_1_dense/images/0565.tif,train/kidney_1_dense/labels/0565.tif
566,kidney_1_dense_0566,kidney_1_dense,566,1303,912,train/kidney_1_dense/images/0566.tif,train/kidney_1_dense/labels/0566.tif
567,kidney_1_dense_0567,kidney_1_dense,567,1303,912,train/kidney_1_dense/images/0567.tif,train/kidney_1_dense/labels/0567.tif
568,kidney_1_dense_0568,kidney_1_dense,568,1303,912,train/kidney_1_dense/images/0568.tif,train/kidney_1_dense/labels/0568.tif
569,kidney_1_dense_0569,kidney_1_dense,569,1303,912,train/kidney_1_dense/images/0569.tif,train/kidney_1_dense/labels/0569.tif
570,kidney_1_dense_0570,kidney_1_dense,570,1303,912,train/kidney_1_dense/images/0570.tif,train/kidney_1_dense/labels/0570.tif
571,kidney_1_dense_0571,kidney_1_dense,571,1303,912,train/kidney_1_dense/images/0571.tif,train/kidney_1_dense/labels/0571.tif
572,kidney_1_dense_0572,kidney_1_dense,572,1303,912,train/kidney_1_dense/images/0572.tif,train/kidney_1_dense/labels/0572.tif
573,kidney_1_dense_0573,kidney_1_dense,573,1303,912,train/kidney_1_dense/images/0573.tif,train/kidney_1_dense/labels/0573.tif
574,kidney_1_dense_0574,kidney_1_dense,574,1303,912,train/kidney_1_dense/images/0574.tif,train/kidney_1_dense/labels/0574.tif
575,kidney_1_dense_0575,kidney_1_dense,575,1303,912,train/kidney_1_dense/images/0575.tif,train/kidney_1_dense/labels/0575.tif
576,kidney_1_dense_0576,kidney_1_dense,576,1303,912,train/kidney_1_dense/images/0576.tif,train/kidney_1_dense/labels/0576.tif
577,kidney_1_dense_0577,kidney_1_dense,577,1303,912,train/kidney_1_dense/images/0577.tif,train/kidney_1_dense/labels/0577.tif
578,kidney_1_dense_0578,kidney_1_dense,578,1303,912,train/kidney_1_dense/images/0578.tif,train/kidney_1_dense/labels/0578.tif
579,kidney_1_dense_0579,kidney_1_dense,579,1303,912,train/kidney_1_dense/images/0579.tif,train/kidney_1_dense/labels/0579.tif
580,kidney_1_dense_0580,kidney_1_dense,580,1303,912,train/kidney_1_dense/images/0580.tif,train/kidney_1_dense/labels/0580.tif
581,kidney_1_dense_0581,kidney_1_dense,581,1303,912,train/kidney_1_dense/images/0581.tif,train/kidney_1_dense/labels/0581.tif
582,kidney_1_dense_0582,kidney_1_dense,582,1303,912,train/kidney_1_dense/images/0582.tif,train/kidney_1_dense/labels/0582.tif
583,kidney_1_dense_0583,kidney_1_dense,583,1303,912,train/kidney_1_dense/images/0583.tif,train/kidney_1_dense/labels/0583.tif
584,kidney_1_dense_0584,kidney_1_dense,584,1303,912,train/kidney_1_dense/images/0584.tif,train/kidney_1_dense/labels/0584.tif
585,kidney_1_dense_0585,kidney_1_dense,585,1303,912,train/kidney_1_dense/images/0585.tif,train/kidney_1_dense/labels/0585.tif
586,kidney_1_dense_0586,kidney_1_dense,586,1303,912,train/kidney_1_dense/images/0586.tif,train/kidney_1_dense/labels/0586.tif
587,kidney_1_dense_0587,kidney_1_dense,587,1303,912,train/kidney_1_dense/images/0587.tif,train/kidney_1_dense/labels/0587.tif
588,kidney_1_dense_0588,kidney_1_dense,588,1303,912,train/kidney_1_dense/images/0588.tif,train/kidney_1_dense/labels/0588.tif
589,kidney_1_dense_0589,kidney_1_dense,589,1303,912,train/kidney_1_dense/images/0589.tif,train/kidney_1_dense/labels/0589.tif
590,kidney_1_dense_0590,kidney_1_dense,590,1303,912,train/kidney_1_dense/images/0590.tif,train/kidney_1_dense/labels/0590.tif
591,kidney_1_dense_0591,kidney_1_dense,591,1303,912,train/kidney_1_dense/images/0591.tif,train/kidney_1_dense/labels/0591.tif
592,kidney_1_dense_0592,kidney_1_dense,592,1303,912,train/kidney_1_dense/images/0592.tif,train/kidney_1_dense/labels/0592.tif
593,kidney_1_dense_0593,kidney_1_dense,593,1303,912,train/kidney_1_dense/images/0593.tif,train/kidney_1_dense/labels/0593.tif
594,kidney_1_dense_0594,kidney_1_dense,594,1303,912,train/kidney_1_dense/images/0594.tif,train/kidney_1_dense/labels/0594.tif
595,kidney_1_dense_0595,kidney_1_dense,595,1303,912,train/kidney_1_dense/images/0595.tif,train/kidney_1_dense/labels/0595.tif
596,kidney_1_dense_0596,kidney_1_dense,596,1303,912,train/kidney_1_dense/images/0596.tif,train/kidney_1_dense/labels/0596.tif
597,kidney_1_dense_0597,kidney_1_dense,597,1303,912,train/kidney_1_dense/images/0597.tif,train/kidney_1_dense/labels/0597.tif
598,kidney_1_dense_0598,kidney_1_dense,598,1303,912,train/kidney_1_dense/images/0598.tif,train/kidney_1_dense/labels/0598.tif
599,kidney_1_dense_0599,kidney_1_dense,599,1303,912,train/kidney_1_dense/images/0599.tif,train/kidney_1_dense/labels/0599.tif
600,kidney_1_dense_0600,kidney_1_dense,600,1303,912,train/kidney_1_dense/images/0600.tif,train/kidney_1_dense/labels/0600.tif
601,kidney_1_dense_0601,kidney_1_dense,601,1303,912,train/kidney_1_dense/images/0601.tif,train/kidney_1_dense/labels/0601.tif
602,kidney_1_dense_0602,kidney_1_dense,602,1303,912,train/kidney_1_dense/images/0602.tif,train/kidney_1_dense/labels/0602.tif
603,kidney_1_dense_0603,kidney_1_dense,603,1303,912,train/kidney_1_dense/images/0603.tif,train/kidney_1_dense/labels/0603.tif
604,kidney_1_dense_0604,kidney_1_dense,604,1303,912,train/kidney_1_dense/images/0604.tif,train/kidney_1_dense/labels/0604.tif
605,kidney_1_dense_0605,kidney_1_dense,605,1303,912,train/kidney_1_dense/images/0605.tif,train/kidney_1_dense/labels/0605.tif
606,kidney_1_dense_0606,kidney_1_dense,606,1303,912,train/kidney_1_dense/images/0606.tif,train/kidney_1_dense/labels/0606.tif
607,kidney_1_dense_0607,kidney_1_dense,607,1303,912,train/kidney_1_dense/images/0607.tif,train/kidney_1_dense/labels/0607.tif
608,kidney_1_dense_0608,kidney_1_dense,608,1303,912,train/kidney_1_dense/images/0608.tif,train/kidney_1_dense/labels/0608.tif
609,kidney_1_dense_0609,kidney_1_dense,609,1303,912,train/kidney_1_dense/images/0609.tif,train/kidney_1_dense/labels/0609.tif
610,kidney_1_dense_0610,kidney_1_dense,610,1303,912,train/kidney_1_dense/images/0610.tif,train/kidney_1_dense/labels/0610.tif
611,kidney_1_dense_0611,kidney_1_dense,611,1303,912,train/kidney_1_dense/images/0611.tif,train/kidney_1_dense/labels/0611.tif
612,kidney_1_dense_0612,kidney_1_dense,612,1303,912,train/kidney_1_dense/images/0612.tif,train/kidney_1_dense/labels/0612.tif
613,kidney_1_dense_0613,kidney_1_dense,613,1303,912,train/kidney_1_dense/images/0613.tif,train/kidney_1_dense/labels/0613.tif
614,kidney_1_dense_0614,kidney_1_dense,614,1303,912,train/kidney_1_dense/images/0614.tif,train/kidney_1_dense/labels/0614.tif
615,kidney_1_dense_0615,kidney_1_dense,615,1303,912,train/kidney_1_dense/images/0615.tif,train/kidney_1_dense/labels/0615.tif
616,kidney_1_dense_0616,kidney_1_dense,616,1303,912,train/kidney_1_dense/images/0616.tif,train/kidney_1_dense/labels/0616.tif
617,kidney_1_dense_0617,kidney_1_dense,617,1303,912,train/kidney_1_dense/images/0617.tif,train/kidney_1_dense/labels/0617.tif
618,kidney_1_dense_0618,kidney_1_dense,618,1303,912,train/kidney_1_dense/images/0618.tif,train/kidney_1_dense/labels/0618.tif
619,kidney_1_dense_0619,kidney_1_dense,619,1303,912,train/kidney_1_dense/images/0619.tif,train/kidney_1_dense/labels/0619.tif
620,kidney_1_dense_0620,kidney_1_dense,620,1303,912,train/kidney_1_dense/images/0620.tif,train/kidney_1_dense/labels/0620.tif
621,kidney_1_dense_0621,kidney_1_dense,621,1303,912,train/kidney_1_dense/images/0621.tif,train/kidney_1_dense/labels/0621.tif
622,kidney_1_dense_0622,kidney_1_dense,622,1303,912,train/kidney_1_dense/images/0622.tif,train/kidney_1_dense/labels/0622.tif
623,kidney_1_dense_0623,kidney_1_dense,623,1303,912,train/kidney_1_dense/images/0623.tif,train/kidney_1_dense/labels/0623.tif
624,kidney_1_dense_0624,kidney_1_dense,624,1303,912,train/kidney_1_dense/images/0624.tif,train/kidney_1_dense/labels/0624.tif
625,kidney_1_dense_0625,kidney_1_dense,625,1303,912,train/kidney_1_dense/images/0625.tif,train/kidney_1_dense/labels/0625.tif
626,kidney_1_dense_0626,kidney_1_dense,626,1303,912,train/kidney_1_dense/images/0626.tif,train/kidney_1_dense/labels/0626.tif
627,kidney_1_dense_0627,kidney_1_dense,627,1303,912,train/kidney_1_dense/images/0627.tif,train/kidney_1_dense/labels/0627.tif
628,kidney_1_dense_0628,kidney_1_dense,628,1303,912,train/kidney_1_dense/images/0628.tif,train/kidney_1_dense/labels/0628.tif
629,kidney_1_dense_0629,kidney_1_dense,629,1303,912,train/kidney_1_dense/images/0629.tif,train/kidney_1_dense/labels/0629.tif
630,kidney_1_dense_0630,kidney_1_dense,630,1303,912,train/kidney_1_dense/images/0630.tif,train/kidney_1_dense/labels/0630.tif
631,kidney_1_dense_0631,kidney_1_dense,631,1303,912,train/kidney_1_dense/images/0631.tif,train/kidney_1_dense/labels/0631.tif
632,kidney_1_dense_0632,kidney_1_dense,632,1303,912,train/kidney_1_dense/images/0632.tif,train/kidney_1_dense/labels/0632.tif
633,kidney_1_dense_0633,kidney_1_dense,633,1303,912,train/kidney_1_dense/images/0633.tif,train/kidney_1_dense/labels/0633.tif
634,kidney_1_dense_0634,kidney_1_dense,634,1303,912,train/kidney_1_dense/images/0634.tif,train/kidney_1_dense/labels/0634.tif
635,kidney_1_dense_0635,kidney_1_dense,635,1303,912,train/kidney_1_dense/images/0635.tif,train/kidney_1_dense/labels/0635.tif
636,kidney_1_dense_0636,kidney_1_dense,636,1303,912,train/kidney_1_dense/images/0636.tif,train/kidney_1_dense/labels/0636.tif
637,kidney_1_dense_0637,kidney_1_dense,637,1303,912,train/kidney_1_dense/images/0637.tif,train/kidney_1_dense/labels/0637.tif
638,kidney_1_dense_0638,kidney_1_dense,638,1303,912,train/kidney_1_dense/images/0638.tif,train/kidney_1_dense/labels/0638.tif
639,kidney_1_dense_0639,kidney_1_dense,639,1303,912,train/kidney_1_dense/images/0639.tif,train/kidney_1_dense/labels/0639.tif
640,kidney_1_dense_0640,kidney_1_dense,640,1303,912,train/kidney_1_dense/images/0640.tif,train/kidney_1_dense/labels/0640.tif
641,kidney_1_dense_0641,kidney_1_dense,641,1303,912,train/kidney_1_dense/images/0641.tif,train/kidney_1_dense/labels/0641.tif
642,kidney_1_dense_0642,kidney_1_dense,642,1303,912,train/kidney_1_dense/images/0642.tif,train/kidney_1_dense/labels/0642.tif
643,kidney_1_dense_0643,kidney_1_dense,643,1303,912,train/kidney_1_dense/images/0643.tif,train/kidney_1_dense/labels/0643.tif
644,kidney_1_dense_0644,kidney_1_dense,644,1303,912,train/kidney_1_dense/images/0644.tif,train/kidney_1_dense/labels/0644.tif
645,kidney_1_dense_0645,kidney_1_dense,645,1303,912,train/kidney_1_dense/images/0645.tif,train/kidney_1_dense/labels/0645.tif
646,kidney_1_dense_0646,kidney_1_dense,646,1303,912,train/kidney_1_dense/images/0646.tif,train/kidney_1_dense/labels/0646.tif
647,kidney_1_dense_0647,kidney_1_dense,647,1303,912,train/kidney_1_dense/images/0647.tif,train/kidney_1_dense/labels/0647.tif
648,kidney_1_dense_0648,kidney_1_dense,648,1303,912,train/kidney_1_dense/images/0648.tif,train/kidney_1_dense/labels/0648.tif
649,kidney_1_dense_0649,kidney_1_dense,649,1303,912,train/kidney_1_dense/images/0649.tif,train/kidney_1_dense/labels/0649.tif
650,kidney_1_dense_0650,kidney_1_dense,650,1303,912,train/kidney_1_dense/images/0650.tif,train/kidney_1_dense/labels/0650.tif
651,kidney_1_dense_0651,kidney_1_dense,651,1303,912,train/kidney_1_dense/images/0651.tif,train/kidney_1_dense/labels/0651.tif
652,kidney_1_dense_0652,kidney_1_dense,652,1303,912,train/kidney_1_dense/images/0652.tif,train/kidney_1_dense/labels/0652.tif
653,kidney_1_dense_0653,kidney_1_dense,653,1303,912,train/kidney_1_dense/images/0653.tif,train/kidney_1_dense/labels/0653.tif
654,kidney_1_dense_0654,kidney_1_dense,654,1303,912,train/kidney_1_dense/images/0654.tif,train/kidney_1_dense/labels/0654.tif
655,kidney_1_dense_0655,kidney_1_dense,655,1303,912,train/kidney_1_dense/images/0655.tif,train/kidney_1_dense/labels/0655.tif
656,kidney_1_dense_0656,kidney_1_dense,656,1303,912,train/kidney_1_dense/images/0656.tif,train/kidney_1_dense/labels/0656.tif
657,kidney_1_dense_0657,kidney_1_dense,657,1303,912,train/kidney_1_dense/images/0657.tif,train/kidney_1_dense/labels/0657.tif
658,kidney_1_dense_0658,kidney_1_dense,658,1303,912,train/kidney_1_dense/images/0658.tif,train/kidney_1_dense/labels/0658.tif
659,kidney_1_dense_0659,kidney_1_dense,659,1303,912,train/kidney_1_dense/images/0659.tif,train/kidney_1_dense/labels/0659.tif
660,kidney_1_dense_0660,kidney_1_dense,660,1303,912,train/kidney_1_dense/images/0660.tif,train/kidney_1_dense/labels/0660.tif
661,kidney_1_dense_0661,kidney_1_dense,661,1303,912,train/kidney_1_dense/images/0661.tif,train/kidney_1_dense/labels/0661.tif
662,kidney_1_dense_0662,kidney_1_dense,662,1303,912,train/kidney_1_dense/images/0662.tif,train/kidney_1_dense/labels/0662.tif
663,kidney_1_dense_0663,kidney_1_dense,663,1303,912,train/kidney_1_dense/images/0663.tif,train/kidney_1_dense/labels/0663.tif
664,kidney_1_dense_0664,kidney_1_dense,664,1303,912,train/kidney_1_dense/images/0664.tif,train/kidney_1_dense/labels/0664.tif
665,kidney_1_dense_0665,kidney_1_dense,665,1303,912,train/kidney_1_dense/images/0665.tif,train/kidney_1_dense/labels/0665.tif
666,kidney_1_dense_0666,kidney_1_dense,666,1303,912,train/kidney_1_dense/images/0666.tif,train/kidney_1_dense/labels/0666.tif
667,kidney_1_dense_0667,kidney_1_dense,667,1303,912,train/kidney_1_dense/images/0667.tif,train/kidney_1_dense/labels/0667.tif
668,kidney_1_dense_0668,kidney_1_dense,668,1303,912,train/kidney_1_dense/images/0668.tif,train/kidney_1_dense/labels/0668.tif
669,kidney_1_dense_0669,kidney_1_dense,669,1303,912,train/kidney_1_dense/images/0669.tif,train/kidney_1_dense/labels/0669.tif
670,kidney_1_dense_0670,kidney_1_dense,670,1303,912,train/kidney_1_dense/images/0670.tif,train/kidney_1_dense/labels/0670.tif
671,kidney_1_dense_0671,kidney_1_dense,671,1303,912,train/kidney_1_dense/images/0671.tif,train/kidney_1_dense/labels/0671.tif
672,kidney_1_dense_0672,kidney_1_dense,672,1303,912,train/kidney_1_dense/images/0672.tif,train/kidney_1_dense/labels/0672.tif
673,kidney_1_dense_0673,kidney_1_dense,673,1303,912,train/kidney_1_dense/images/0673.tif,train/kidney_1_dense/labels/0673.tif
674,kidney_1_dense_0674,kidney_1_dense,674,1303,912,train/kidney_1_dense/images/0674.tif,train/kidney_1_dense/labels/0674.tif
675,kidney_1_dense_0675,kidney_1_dense,675,1303,912,train/kidney_1_dense/images/0675.tif,train/kidney_1_dense/labels/0675.tif
676,kidney_1_dense_0676,kidney_1_dense,676,1303,912,train/kidney_1_dense/images/0676.tif,train/kidney_1_dense/labels/0676.tif
677,kidney_1_dense_0677,kidney_1_dense,677,1303,912,train/kidney_1_dense/images/0677.tif,train/kidney_1_dense/labels/0677.tif
678,kidney_1_dense_0678,kidney_1_dense,678,1303,912,train/kidney_1_dense/images/0678.tif,train/kidney_1_dense/labels/0678.tif
679,kidney_1_dense_0679,kidney_1_dense,679,1303,912,train/kidney_1_dense/images/0679.tif,train/kidney_1_dense/labels/0679.tif
680,kidney_1_dense_0680,kidney_1_dense,680,1303,912,train/kidney_1_dense/images/0680.tif,train/kidney_1_dense/labels/0680.tif
681,kidney_1_dense_0681,kidney_1_dense,681,1303,912,train/kidney_1_dense/images/0681.tif,train/kidney_1_dense/labels/0681.tif
682,kidney_1_dense_0682,kidney_1_dense,682,1303,912,train/kidney_1_dense/images/0682.tif,train/kidney_1_dense/labels/0682.tif
683,kidney_1_dense_0683,kidney_1_dense,683,1303,912,train/kidney_1_dense/images/0683.tif,train/kidney_1_dense/labels/0683.tif
684,kidney_1_dense_0684,kidney_1_dense,684,1303,912,train/kidney_1_dense/images/0684.tif,train/kidney_1_dense/labels/0684.tif
685,kidney_1_dense_0685,kidney_1_dense,685,1303,912,train/kidney_1_dense/images/0685.tif,train/kidney_1_dense/labels/0685.tif
686,kidney_1_dense_0686,kidney_1_dense,686,1303,912,train/kidney_1_dense/images/0686.tif,train/kidney_1_dense/labels/0686.tif
687,kidney_1_dense_0687,kidney_1_dense,687,1303,912,train/kidney_1_dense/images/0687.tif,train/kidney_1_dense/labels/0687.tif
688,kidney_1_dense_0688,kidney_1_dense,688,1303,912,train/kidney_1_dense/images/0688.tif,train/kidney_1_dense/labels/0688.tif
689,kidney_1_dense_0689,kidney_1_dense,689,1303,912,train/kidney_1_dense/images/0689.tif,train/kidney_1_dense/labels/0689.tif
690,kidney_1_dense_0690,kidney_1_dense,690,1303,912,train/kidney_1_dense/images/0690.tif,train/kidney_1_dense/labels/0690.tif
691,kidney_1_dense_0691,kidney_1_dense,691,1303,912,train/kidney_1_dense/images/0691.tif,train/kidney_1_dense/labels/0691.tif
692,kidney_1_dense_0692,kidney_1_dense,692,1303,912,train/kidney_1_dense/images/0692.tif,train/kidney_1_dense/labels/0692.tif
693,kidney_1_dense_0693,kidney_1_dense,693,1303,912,train/kidney_1_dense/images/0693.tif,train/kidney_1_dense/labels/0693.tif
694,kidney_1_dense_0694,kidney_1_dense,694,1303,912,train/kidney_1_dense/images/0694.tif,train/kidney_1_dense/labels/0694.tif
695,kidney_1_dense_0695,kidney_1_dense,695,1303,912,train/kidney_1_dense/images/0695.tif,train/kidney_1_dense/labels/0695.tif
696,kidney_1_dense_0696,kidney_1_dense,696,1303,912,train/kidney_1_dense/images/0696.tif,train/kidney_1_dense/labels/0696.tif
697,kidney_1_dense_0697,kidney_1_dense,697,1303,912,train/kidney_1_dense/images/0697.tif,train/kidney_1_dense/labels/0697.tif
698,kidney_1_dense_0698,kidney_1_dense,698,1303,912,train/kidney_1_dense/images/0698.tif,train/kidney_1_dense/labels/0698.tif
699,kidney_1_dense_0699,kidney_1_dense,699,1303,912,train/kidney_1_dense/images/0699.tif,train/kidney_1_dense/labels/0699.tif
700,kidney_1_dense_0700,kidney_1_dense,700,1303,912,train/kidney_1_dense/images/0700.tif,train/kidney_1_dense/labels/0700.tif
701,kidney_1_dense_0701,kidney_1_dense,701,1303,912,train/kidney_1_dense/images/0701.tif,train/kidney_1_dense/labels/0701.tif
702,kidney_1_dense_0702,kidney_1_dense,702,1303,912,train/kidney_1_dense/images/0702.tif,train/kidney_1_dense/labels/0702.tif
703,kidney_1_dense_0703,kidney_1_dense,703,1303,912,train/kidney_1_dense/images/0703.tif,train/kidney_1_dense/labels/0703.tif
704,kidney_1_dense_0704,kidney_1_dense,704,1303,912,train/kidney_1_dense/images/0704.tif,train/kidney_1_dense/labels/0704.tif
705,kidney_1_dense_0705,kidney_1_dense,705,1303,912,train/kidney_1_dense/images/0705.tif,train/kidney_1_dense/labels/0705.tif
706,kidney_1_dense_0706,kidney_1_dense,706,1303,912,train/kidney_1_dense/images/0706.tif,train/kidney_1_dense/labels/0706.tif
707,kidney_1_dense_0707,kidney_1_dense,707,1303,912,train/kidney_1_dense/images/0707.tif,train/kidney_1_dense/labels/0707.tif
708,kidney_1_dense_0708,kidney_1_dense,708,1303,912,train/kidney_1_dense/images/0708.tif,train/kidney_1_dense/labels/0708.tif
709,kidney_1_dense_0709,kidney_1_dense,709,1303,912,train/kidney_1_dense/images/0709.tif,train/kidney_1_dense/labels/0709.tif
710,kidney_1_dense_0710,kidney_1_dense,710,1303,912,train/kidney_1_dense/images/0710.tif,train/kidney_1_dense/labels/0710.tif
711,kidney_1_dense_0711,kidney_1_dense,711,1303,912,train/kidney_1_dense/images/0711.tif,train/kidney_1_dense/labels/0711.tif
712,kidney_1_dense_0712,kidney_1_dense,712,1303,912,train/kidney_1_dense/images/0712.tif,train/kidney_1_dense/labels/0712.tif
713,kidney_1_dense_0713,kidney_1_dense,713,1303,912,train/kidney_1_dense/images/0713.tif,train/kidney_1_dense/labels/0713.tif
714,kidney_1_dense_0714,kidney_1_dense,714,1303,912,train/kidney_1_dense/images/0714.tif,train/kidney_1_dense/labels/0714.tif
715,kidney_1_dense_0715,kidney_1_dense,715,1303,912,train/kidney_1_dense/images/0715.tif,train/kidney_1_dense/labels/0715.tif
716,kidney_1_dense_0716,kidney_1_dense,716,1303,912,train/kidney_1_dense/images/0716.tif,train/kidney_1_dense/labels/0716.tif
717,kidney_1_dense_0717,kidney_1_dense,717,1303,912,train/kidney_1_dense/images/0717.tif,train/kidney_1_dense/labels/0717.tif
